breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 240.78655965, -373.07558232, -339.34674333])]","[array([-2.02415377,  2.06403423, -2.06452361, -0.69456778, -1.23164509,
        1.80061746])]"
1665,moveabsj,"[array([ 226.13766343, -393.80378709, -343.75111607])]","[array([-2.03786964,  2.05131396, -2.07429527, -0.69511517, -1.23683703,
        1.79388893])]"
3332,moveabsj,"[array([ 207.2551591 , -420.11969553, -347.8067518 ])]","[array([-2.05133616,  2.0338802 , -2.08891386, -0.69248333, -1.24772377,
        1.78817888])]"
4999,moveabsj,"[array([ 186.88874005, -446.83216972, -351.41656357])]","[array([-2.06791748,  2.01763023, -2.10259197, -0.6908483 , -1.25689681,
        1.78063611])]"
6665,moveabsj,"[array([ 165.5472049 , -473.42715601, -353.49791122])]","[array([-2.08697987,  2.00199002, -2.11563059, -0.68868729, -1.26485538,
        1.77276957])]"
8332,moveabsj,"[array([ 144.3657207 , -498.64084228, -353.2033909 ])]","[array([-2.1083016 ,  1.98718488, -2.12753529, -0.68502733, -1.2711022 ,
        1.7657056 ])]"
9999,moveabsj,"[array([ 124.02542689, -522.08794572, -350.09096453])]","[array([-2.13118602,  1.97283573, -2.13851224, -0.67887427, -1.27604148,
        1.76040523])]"
11665,moveabsj,"[array([ 104.43126317, -544.31087231, -344.1875815 ])]","[array([-2.15474922,  1.95817135, -2.14931756, -0.66967361, -1.28072825,
        1.75724708])]"
13332,moveabsj,"[array([  85.43575837, -565.67272883, -335.67005675])]","[array([-2.17847831,  1.94280353, -2.16036664, -0.6573589 , -1.28573519,
        1.75619701])]"
14999,moveabsj,"[array([  67.22018903, -586.06222832, -324.69938718])]","[array([-2.20210095,  1.92676204, -2.171636  , -0.64204042, -1.29107624,
        1.75716166])]"
16665,moveabsj,"[array([  50.06500536, -605.29557411, -311.40885296])]","[array([-2.22542039,  1.91014042, -2.18301809, -0.62380256, -1.29662943,
        1.76005981])]"
18332,moveabsj,"[array([  34.29904748, -623.20802731, -295.86280925])]","[array([-2.24830473,  1.89300204, -2.19440458, -0.60261211, -1.30222932,
        1.76485969])]"
19999,moveabsj,"[array([  20.44179864, -639.51456587, -278.08786264])]","[array([-2.27059726,  1.8754734 , -2.20560158, -0.57834969, -1.3076021 ,
        1.7716114 ])]"
21665,moveabsj,"[array([   8.98283283, -654.03916911, -258.06641391])]","[array([-2.29209488,  1.85757596, -2.21651098, -0.55078354, -1.31255828,
        1.78038871])]"
23332,moveabsj,"[array([ 2.18181511e-01, -6.66861757e+02, -2.35678669e+02])]","[array([-2.31254041,  1.83908527, -2.22727136, -0.51951205, -1.317128  ,
        1.79125282])]"
24999,moveabsj,"[array([  -5.36675447, -677.91760109, -210.74105309])]","[array([-2.33158898,  1.81980609, -2.23796647, -0.48401614, -1.32124662,
        1.80432232])]"
26665,moveabsj,"[array([  -6.71748766, -686.60613813, -183.01106912])]","[array([-2.34890308,  1.79984064, -2.24830767, -0.44361196, -1.32438591,
        1.81988902])]"
28332,moveabsj,"[array([  -2.48277966, -691.94771808, -152.20511316])]","[array([-2.36413273,  1.77945774, -2.25778995, -0.39746099, -1.3257268 ,
        1.83834543])]"
29999,moveabsj,"[array([   8.38235737, -692.92955471, -118.12554536])]","[array([-2.37675942,  1.75884652, -2.26604702, -0.34482096, -1.32460207,
        1.85996406])]"
31665,moveabsj,"[array([  26.51500693, -688.36742001,  -80.69789091])]","[array([-2.38617817,  1.73820846, -2.27276839, -0.28515891, -1.32041612,
        1.88487311])]"
33332,moveabsj,"[array([  52.12194705, -676.62927462,  -40.09546572])]","[array([-2.39192659,  1.71814048, -2.27733783, -0.21846669, -1.31230561,
        1.91299303])]"
34999,moveabsj,"[array([  84.07575333, -656.28648329,    2.992368  ])]","[array([-2.39380434,  1.69949355, -2.27914886, -0.14589591, -1.29966566,
        1.94376987])]"
36665,moveabsj,"[array([ 119.47511899, -627.05223358,   47.39937673])]","[array([-2.39186121,  1.68267555, -2.27830679, -0.06954873, -1.2829434 ,
        1.97631764])]"
38332,moveabsj,"[array([ 154.59643125, -589.88831034,   91.59215066])]","[array([-2.3862589 ,  1.66738883, -2.27570648,  0.00825836, -1.26355584,
        2.00981682])]"
39999,moveabsj,"[array([ 186.08268344, -546.60801315,  133.64881624])]","[array([-2.37696322,  1.65264542, -2.27286356,  0.08557238, -1.24350649,
        2.04381252])]"
41665,moveabsj,"[array([ 211.82804069, -499.20853203,  171.6203002 ])]","[array([-2.36389909,  1.63743811, -2.27111306,  0.1609792 , -1.22440679,
        2.07803616])]"
43332,moveabsj,"[array([ 231.00086185, -449.82282063,  204.26642681])]","[array([-2.34773815,  1.62180836, -2.27059787,  0.23298011, -1.20663255,
        2.11165728])]"
44999,moveabsj,"[array([ 243.53878005, -400.12662004,  230.86292203])]","[array([-2.32868548,  1.6053288 , -2.27174395,  0.30112577, -1.19062302,
        2.14456067])]"
46665,moveabsj,"[array([ 249.7594733 , -351.70536521,  250.98314189])]","[array([-2.30693184,  1.58754488, -2.27493054,  0.36519188, -1.17672244,
        2.17666175])]"
48332,moveabsj,"[array([ 250.50763146, -306.07039708,  265.28449158])]","[array([-2.28342938,  1.56900143, -2.27953946,  0.42480885, -1.1645155 ,
        2.20720673])]"
49999,moveabsj,"[array([ 246.97984706, -265.92363813,  275.07993406])]","[array([-2.26127693,  1.55147753, -2.28414004,  0.47757699, -1.15348889,
        2.23420593])]"
